36384,5048,4.0,4.2268896,7.8310695,4.33,4.5
24768,5051,5.0,4.40844,5.2491384,4.29,4.6521406
8724,5310,5.0,3.1386123,3.348547,3.25,4.5
16257,2580,5.0,3.95994,4.5497947,3.914269,4.008992
35900,9534,4.0,3.42,3.42,3.42,3.0
38692,7853,5.0,4.3291764,4.806367,4.2860374,4.1433244
4321,1869,2.0,3.8314838,4.1971,3.7900002,4.0
37577,4627,5.0,4.5644035,5.7451196,4.6339746,4.780385
14074,8960,5.0,5.0,5.0,5.0,4.0
34371,10508,4.0,3.8894646,4.3969765,4.04,3.9158018
22024,749,4.0,3.7939124,6.07566,4.04,3.6280742
20430,11080,4.0,4.0625396,5.1386404,4.04,3.7792077
1104,10528,4.0,3.6319003,4.110601,3.5500002,3.5
27622,96,4.0,3.4350243,4.345407,3.4900002,3.0
35614,10643,4.0,3.3863697,3.1867838,3.4500003,3.5
5605,3621,4.0,3.9165027,4.5765758,3.963664,3.627915
42903,2580,5.0,4.94853,7.4248533,4.75,4.0
4693,7205,4.0,3.153265,5.0401816,3.0,4.5
36370,11170,2.0,3.3851714,3.8087711,3.3608885,3.5801697
2135,5346,3.0,2.832326,3.2291474,3.0294104,2.2176461
38531,5393,1.0,1.0,1.0,1.0,2.0
40302,2112,1.0,3.9834595,5.087134,4.0,3.5714884
37394,362,4.0,3.0428612,3.6345148,3.1923614,3.8377633
24031,3654,4.0,2.7558093,4.154111,3.25,3.0
37739,9459,4.0,3.7571168,4.9727926,4.0290256,3.1217
2645,1539,5.0,4.3203545,4.041254,3.71,5.0
35243,933,4.0,3.6384916,4.512066,3.8640275,3.1166763
37911,10777,5.0,3.690134,6.093193,3.9200003,4.7
10954,6958,4.0,3.3984933,4.6901326,3.5168605,2.7475467
7964,4105,4.0,3.5750582,4.1502213,3.6400003,2.9147055
13910,9574,5.0,4.1651573,4.2273645,4.27,3.5
1284,5958,5.0,4.221683,5.692808,4.75,4.0
33059,4902,3.0,3.3806796,3.4281197,3.3600001,4.0
15405,72,3.0,2.6,2.6,2.6,3.5
5443,10552,2.0,2.671483,3.287074,3.6100001,2.0
5526,6501,3.0,2.9746556,3.0785003,3.5300002,3.5
25786,7633,4.0,4.0,4.0,4.0,4.0
11389,11353,4.0,4.2487855,4.556442,4.7860613,3.7661538
33882,2580,5.0,3.9333298,4.504175,4.082817,3.535242
23576,8998,5.0,2.9093566,5.952963,3.67,3.5
8890,2323,5.0,3.6197224,4.4059076,3.8142705,4.2885623
21213,8290,4.0,3.1845272,3.5040653,3.166932,3.9001594
23707,9391,3.0,2.2722323,3.0353887,3.7400002,3.0
36306,5332,5.0,1.5757852,4.714958,2.0,4.5
26701,2865,5.0,3.62,3.62,3.62,4.0
39137,9743,5.0,3.627715,4.1611795,3.0,3.5222561
16822,8126,5.0,4.014034,4.3442965,3.760829,4.2564974
33273,11082,5.0,4.6092463,5.441016,4.8012376,4.6180563
30304,5799,2.0,2.326137,2.8875885,2.58,2.9
9969,10682,5.0,3.857122,4.7288094,4.0,3.5
19414,5040,4.0,3.5289304,3.988109,3.7900002,3.5
37896,2560,2.0,3.099935,3.9033043,3.3333335,2.4
27481,2505,4.0,4.088256,5.88513,4.18,3.5
28684,8302,5.0,3.83,3.83,3.83,5.0
7849,1393,5.0,3.8016272,4.9947977,3.8600001,4.0
291,4905,5.0,4.6375146,4.2993093,5.0,5.0
42278,3319,5.0,5.0,5.0,5.0,3.5
3996,7023,1.0,3.3895552,3.5850961,3.3904219,3.912414
4506,8905,4.0,3.682163,5.524835,3.392305,4.035383
41470,11487,5.0,3.608603,4.1757026,3.706952,4.2241716
25835,6931,4.0,3.4649863,5.804806,3.5,3.5
40611,5499,5.0,4.848502,7.8960543,5.0,5.0
3187,3784,4.0,4.071185,4.614622,4.21,4.0
41490,431,1.0,3.3097649,3.4021564,3.32,3.6000001
34962,5265,4.0,3.78511,5.109043,4.0,3.5
40939,949,2.0,3.587034,3.8578463,3.760786,4.2564716
41839,6903,4.0,3.8927798,5.0966244,3.9500003,4.0
10800,1555,4.0,3.9831214,4.208287,3.8200002,3.6000001
22632,7002,3.0,3.819809,5.0770297,3.6100001,3.5
42022,6842,4.0,3.7393644,4.960412,3.9500003,3.7000003
6531,3849,4.0,3.2710333,4.3631854,3.22,4.0
9672,2533,1.0,1.0,1.0,1.0,3.0
10546,4917,5.0,3.5553188,4.673032,3.38,3.5
35182,1612,4.0,4.0436425,4.5520964,4.0,4.2000003
7792,10556,5.0,3.4697459,3.2789745,3.32,4.5
37666,2116,4.0,3.51961,3.7564135,3.8200002,4.5
19992,8530,3.0,2.621145,3.2637064,2.7400002,3.5
42790,3328,5.0,4.8513536,4.4937515,5.0,5.0
22465,6961,5.0,4.13237,3.4074326,3.96,4.5
22013,558,1.0,3.3336053,3.895619,3.5900002,3.0
16255,8554,2.0,3.1739779,3.335323,3.1,3.5
35647,1029,5.0,4.2612514,5.112706,4.329296,4.597578
27231,6423,4.0,4.0,4.0,4.0,4.0
40655,6417,4.0,4.1710863,4.037134,4.1665955,3.8999572
25412,6736,4.0,4.2066736,4.5189447,4.4546156,4.0742383
11399,3784,4.0,4.0870037,4.498316,4.04,4.0
41933,7355,4.0,4.0803533,4.443036,4.188053,3.9369097
4708,8764,4.0,4.332102,5.3072014,4.13,4.0
33616,11321,4.0,3.9663994,4.298769,4.0,3.0078962
13315,9628,4.0,4.070157,5.6149564,3.9,4.0
16690,8635,2.0,3.1194062,2.3379774,3.4300003,2.5
886,5363,3.0,3.898752,4.351164,3.8704,3.3049636
25220,7055,4.0,3.7578592,4.0515623,3.8793766,2.727626
8047,8931,5.0,3.8913813,4.6693106,3.8349771,3.424347
6156,4249,4.0,3.734157,4.2145615,3.780089,4.0236754
22033,11527,5.0,3.1667657,4.9793425,3.7200003,4.0
9197,9257,2.0,1.6962994,2.075029,1.0,1.9761313
12413,6206,3.0,3.5291295,4.512203,3.4952188,3.3628526
17909,5301,2.0,4.569607,5.78889,4.0,4.0
28025,7083,5.0,4.8416104,6.3227053,5.0,3.5
35558,2112,5.0,3.83,3.83,3.83,3.5
6907,9164,5.0,4.212242,4.589602,4.264338,4.558603
5947,2117,4.0,4.005725,4.4399853,4.0,4.3541822
10944,5700,5.0,3.6742887,3.8250802,3.8900003,3.5
10231,5552,5.0,3.6930137,3.9446406,3.9500003,3.5
8341,11029,5.0,4.6761355,6.8105354,4.75,4.0
6641,4629,4.0,4.564404,4.714773,4.6067696,4.3496523
16237,263,5.0,3.1510959,8.33505,3.4,4.5
373,2312,1.0,4.5519304,3.5104475,3.29,3.5
7100,2774,4.0,3.475849,4.1319523,3.75,3.4309595
1789,3218,5.0,4.13684,3.848876,3.71,4.5
16337,5503,2.0,3.1419296,4.3174953,3.25,3.3409958
5309,5289,3.0,3.3686767,3.4996042,3.44,4.0
12662,11505,1.0,3.6410704,4.290944,3.6788511,3.9706087
26490,8764,5.0,4.2535214,4.5329304,4.034072,4.156988
43182,10017,3.0,3.7661376,4.0523653,3.54,4.0
12781,365,4.0,3.3449988,6.22972,3.5,4.0
10133,9421,3.0,3.3847733,3.9331796,3.63,3.5
5989,5750,5.0,5.0,5.0,5.0,5.0
36052,8049,4.0,4.7098913,5.3380723,4.75,4.0
23669,10725,4.0,4.5,4.5,4.5,4.0
16825,1921,5.0,4.153733,5.214695,4.0,4.0
38014,8233,5.0,4.0793905,3.297823,3.71,4.5
24560,8502,5.0,4.338769,5.5683985,4.3500004,4.0
32548,10320,3.0,4.0659432,5.2236233,4.5,3.5588403
28880,7132,3.0,3.6279135,4.7381763,3.5500002,4.0
8577,8566,5.0,4.7705345,7.6529393,5.0,4.5
32793,9385,5.0,3.7306423,4.090849,3.5078201,3.7006981
30990,8578,5.0,4.045015,4.577482,3.9612138,4.376728
11070,7639,4.0,3.855261,4.8341866,3.93,3.8123212
19158,781,5.0,3.7875698,4.1594815,3.65,4.0
20885,4520,4.0,4.2086563,4.6153073,4.5,4.0
21032,2656,5.0,3.939939,4.58915,4.09,2.9
6868,6879,5.0,3.9627538,4.2078533,3.8066978,3.961285
5348,7054,5.0,4.453243,7.3550825,4.5,4.061702
9722,4627,4.0,4.175418,4.5488763,4.195923,4.1815505
36607,7054,4.0,4.4620733,6.976438,4.25,4.7
24471,183,5.0,3.50212,5.113982,3.5900002,4.0
16421,11000,2.0,3.4971356,3.5237184,3.8900003,4.0
2482,4367,2.0,3.3256092,2.885636,3.4,3.5
19045,8403,3.0,2.815696,3.4358299,3.17,2.5
15809,763,5.0,3.8505208,4.8810034,3.8900003,3.5
12067,9299,5.0,4.251652,4.659668,4.5265293,3.1159177
42388,7435,4.0,3.7436504,5.004773,3.85,2.9005263
6013,8938,3.0,3.0803509,3.749886,3.3201776,3.799799
8498,5503,4.0,4.0,4.0,4.0,3.5
11838,9534,2.0,2.9932666,3.8226266,3.4815335,2.4889202
5863,5048,5.0,4.2,4.2,4.2,4.5
21906,5120,1.0,2.3309598,3.287796,2.1400003,3.5
19695,8885,4.0,4.0,4.0,4.0,2.0
38007,6536,5.0,5.0,5.0,5.0,4.0
26407,8542,4.0,4.5397816,5.2594643,4.43,3.5
12343,7966,5.0,3.286915,4.345197,3.0,3.8000002
26471,2003,5.0,3.0087028,4.7698946,4.2200003,4.0
39815,10553,5.0,4.4747386,5.1661296,4.4787893,4.687274
38403,6602,4.0,3.38025,3.822465,3.477706,3.4535308
2645,632,4.0,3.34726,3.7160082,3.4852815,4.089416
41554,2368,3.0,3.6951632,5.248008,3.75,3.5
1626,9859,1.0,3.2306848,6.118762,3.54,4.0
42265,1654,3.0,3.0,3.0,3.0,4.0
38000,2487,3.0,2.8,2.8,2.8,3.5
6279,9045,4.0,3.941104,4.6808157,4.6747246,4.053718
33140,8804,5.0,4.9026494,5.0819864,4.63,4.0
14607,7250,3.0,3.7481227,4.5330696,3.71,4.0
14579,6903,5.0,3.5129218,5.3466377,3.5,4.0
30219,4725,3.0,4.2206955,4.5420184,4.6121716,4.367303
2034,11135,5.0,4.420669,5.258207,4.26,3.930809
6279,10384,4.0,3.863861,3.83211,3.5711522,3.813881
5797,6687,5.0,4.734264,5.4395647,4.09,4.5
14884,11395,2.0,4.072008,4.566146,4.7192926,4.1367345
41113,933,3.0,3.6942139,4.460993,4.071854,4.4431124
20691,4746,5.0,4.212199,5.713953,4.0,4.0
26290,3495,5.0,3.0258474,3.4360015,3.2000003,3.5
21744,6205,5.0,4.6812983,5.901849,5.0,4.0
15971,10379,5.0,5.044264,3.9810276,4.2200003,4.0
42758,5510,3.0,3.4194026,3.94656,3.3527365,3.5480618
41933,8027,4.0,3.57766,4.01913,3.5854943,3.7477906
28349,3252,5.0,3.678443,4.4561567,3.3900003,2.8000002
43559,7531,3.0,3.4720573,4.826137,3.2400002,4.0
9204,9702,4.0,4.203559,6.157748,3.8900003,3.6000001
20218,940,5.0,4.9092007,4.92161,4.67,5.0
4221,11167,4.0,3.8989606,5.6342797,3.8400002,4.0
29484,5461,3.0,3.6996014,4.1799064,4.0,4.1066146
28478,5567,3.0,2.6814709,3.979691,3.1400003,3.5
2976,7891,5.0,3.9268067,4.5796204,3.9097285,3.6808453
32871,11068,5.0,4.43,4.43,4.43,5.0
573,8723,3.0,3.095622,3.784737,2.889989,3.7339935
26720,4604,2.0,3.6916986,4.3214664,4.0,3.52
32793,5551,4.0,4.186298,4.370558,4.141855,4.1152043
31659,7340,5.0,5.0,5.0,5.0,4.0
28011,11375,4.0,3.7911897,4.71289,3.71,3.2
6568,2599,4.0,3.6848035,3.804532,3.8495126,3.9097075
31901,2910,4.0,3.7958157,4.986277,3.4900002,4.0
39082,3923,4.0,3.4865887,4.0371933,3.6800003,3.69292
1113,7746,3.0,2.9163775,3.2843156,2.952385,3.7506948
26095,4016,5.0,4.515507,5.651014,3.6900003,4.5
6013,6332,5.0,4.60569,4.095547,3.9,4.5
41927,3562,1.0,1.1597466,2.5276132,1.1700001,2.74503
33798,3554,5.0,3.2039552,4.1814184,3.4641016,3.340341
23508,2792,2.0,3.7014093,4.0238824,3.62,3.6000001
6628,3630,5.0,3.5689683,3.955294,3.3600001,4.5
19927,9473,5.0,3.8267674,4.4282923,4.0,3.8000002
13432,9163,2.0,2.5493646,2.400928,2.8000002,3.0
34468,7254,1.0,2.881522,3.3005385,3.08,3.6618667
5240,10042,5.0,3.279985,5.9549246,3.38,4.5
8480,96,1.0,3.580496,5.0343876,3.2000003,3.0
29536,10115,5.0,4.0421953,5.2709446,4.0,3.5
32548,4997,1.0,3.577993,5.036886,3.47,3.9167109
35757,3365,2.0,2.796738,3.3804736,2.8042989,3.2160077
6279,3695,4.0,5.031514,4.397979,5.0,4.8
33616,6728,4.0,3.4360247,3.840939,3.4024692,4.0414815
10823,5348,4.0,3.5849085,5.0259533,3.44,4.0
11095,75,4.0,3.4850197,4.4188433,3.31,4.1000004
42501,2865,5.0,3.8113194,4.5116086,4.0505085,3.2969418
274,2865,4.0,3.7673092,5.438507,3.8,4.0
12401,1503,2.0,3.9855742,4.4589996,4.141362,4.4848175
30365,9368,4.0,4.1214676,5.058207,4.2731805,4.208291
3271,3269,3.0,3.6707969,3.3219414,4.06,3.5
15707,576,5.0,3.7603645,3.43779,4.08,4.0
10238,9406,4.0,3.8699384,4.3411765,4.0,3.7254677
31128,1333,4.0,3.3186746,5.8856864,3.38,3.5
7346,6000,5.0,3.925784,5.797123,4.11,3.3716958
34791,3254,4.0,3.4598403,4.109865,3.48,4.138871
38958,4724,4.0,4.3486385,4.7106314,4.6687126,4.5598173
16466,8382,5.0,4.1803465,5.686363,4.17,3.8486135
33840,11454,3.0,4.1087303,4.408886,4.0853996,4.1648793
8936,235,1.0,3.0,3.0,3.0,3.0
6099,9529,5.0,3.94,3.94,3.94,4.0
40655,11115,4.0,3.935789,3.9054563,3.7081504,3.8248901
26205,5850,5.0,3.9690962,4.1187906,3.85,4.5
10034,11215,5.0,4.0090027,4.234743,4.0,4.0
33952,2737,5.0,5.0,5.0,5.0,4.0
5074,1178,3.0,3.3072717,4.6064997,3.8,2.5
2976,10579,5.0,4.616417,4.8865156,4.80245,4.88147
16575,8638,4.0,3.6366673,3.6458871,3.63,4.0
10747,10854,4.0,3.0541346,3.7504308,3.2396374,2.3437824
29012,9661,5.0,3.7539802,4.9067636,3.4964566,3.6937017
