36384,5048,4.0,4.032326,13.067812,4.415,4.415
24768,5051,5.0,4.6443305,6.7574024,4.395,4.8803515
8724,5310,5.0,1.6627368,3.5134416,3.875,3.875
16257,2580,5.0,4.1242323,5.669877,3.9142687,4.1510777
35900,9534,4.0,3.21,3.21,3.21,3.21
38692,7853,5.0,4.3946075,5.5085163,4.286037,3.9292548
4321,1869,2.0,3.626417,4.689977,3.895,3.895
37577,4627,5.0,4.5137205,7.323421,4.6339746,5.0
14074,8960,5.0,4.5,4.5,4.5,4.5
34371,10508,4.0,3.4088461,5.0657353,3.77,4.539504
22024,749,4.0,3.5241618,8.687546,4.02,3.0701852
20430,11080,4.0,2.9932983,6.828539,4.02,3.4480186
1104,10528,4.0,3.4254408,5.06097,3.525,3.525
27622,96,4.0,3.7231972,5.702869,3.245,3.245
35614,10643,4.0,3.2091079,2.6542146,3.475,3.475
5605,3621,4.0,3.730867,5.767227,3.9636638,3.1242912
42903,2580,5.0,4.9066563,11.563223,4.375,4.375
4693,7205,4.0,3.0249152,8.216567,3.75,3.75
36370,11170,2.0,3.7677963,4.5030813,3.3608882,3.909091
2135,5346,3.0,2.6401546,3.7533824,3.0294101,1.0
38531,5393,1.0,1.5,1.5,1.5,1.5
40302,2112,1.0,3.7457392,6.588051,4.0,2.928721
37394,362,4.0,3.1756742,4.4191175,3.192361,4.8058667
24031,3654,4.0,2.2139533,5.423018,3.125,3.125
37739,9459,4.0,3.1472142,6.307328,4.0290256,1.7607117
2645,1539,5.0,4.3420663,4.914533,4.355,4.355
35243,933,4.0,3.0496092,5.4856505,3.8640275,1.9956491
37911,10777,5.0,3.561738,9.417843,4.21,5.0
10954,6958,4.0,2.9589343,6.053586,3.5168602,1.5935758
7964,4105,4.0,3.1895354,4.7929573,3.5700002,2.0367632
13910,9574,5.0,4.076837,4.137594,3.885,3.885
1284,5958,5.0,3.1552293,6.9613023,4.375,4.375
33059,4902,3.0,3.5339932,3.5094228,3.6799998,3.6799998
15405,72,3.0,3.05,3.05,3.05,3.05
5443,10552,2.0,1.0312335,2.7595592,2.8049998,2.8049998
5526,6501,3.0,3.2180784,2.483328,3.5149999,3.5149999
25786,7633,4.0,4.0,4.0,4.0,4.0
11389,11353,4.0,3.4591095,4.3614464,4.7860613,2.2362921
33882,2580,5.0,3.7921994,5.5240884,4.082817,2.7138789
23576,8998,5.0,1.7091373,9.148068,3.585,3.585
8890,2323,5.0,3.8737626,5.6059837,3.8142703,5.0
21213,8290,4.0,3.1237483,4.1642575,3.1669319,5.0
23707,9391,3.0,0.26054174,1.9050896,3.37,3.37
36306,5332,5.0,1.102002,8.702471,3.25,3.25
26701,2865,5.0,3.81,3.81,3.81,3.81
39137,9743,5.0,4.298354,5.729427,3.0,4.30564
16822,8126,5.0,4.4057074,5.490033,3.760829,5.0
33273,11082,5.0,4.5427356,6.491169,4.8012376,4.3432846
30304,5799,2.0,2.0452642,3.0712538,3.04,2.0
9969,10682,5.0,2.3852384,5.945472,3.75,3.75
19414,5040,4.0,3.4253552,4.271321,3.645,3.645
37896,2560,2.0,2.8277037,4.994619,3.3333333,1.0
27481,2505,4.0,3.8504214,8.478391,3.84,3.84
28684,8302,5.0,4.415,4.415,4.415,4.415
7849,1393,5.0,3.3035688,6.988799,3.9299998,3.9299998
291,4905,5.0,4.1398764,3.2049305,5.0,5.0
42278,3319,5.0,4.25,4.25,4.25,4.25
3996,7023,1.0,3.4988742,3.8344808,3.3904216,4.6954026
4506,8905,4.0,4.501623,8.856624,3.392305,5.0
41470,11487,5.0,3.5497127,4.969808,3.706952,5.0
25835,6931,4.0,3.239968,8.689784,3.5,3.5
40611,5499,5.0,4.558584,12.967146,5.0,5.0
3187,3784,4.0,4.0298343,4.767744,4.105,4.105
41490,431,1.0,3.6277122,4.3890615,3.6599998,3.0
34962,5265,4.0,3.8031282,6.640918,3.75,3.75
40939,949,2.0,3.313908,4.172534,3.760786,5.0
41839,6903,4.0,3.7788377,7.0374417,3.975,4.0
10800,1555,4.0,4.1854877,5.009429,3.9099998,3.0
22632,7002,3.0,4.385529,7.3853974,3.5549998,3.5549998
42022,6842,4.0,3.6359627,6.5257235,3.725,4.0
6531,3849,4.0,3.3464692,6.10108,3.6100001,3.6100001
9672,2533,1.0,2.0,2.0,2.0,2.0
10546,4917,5.0,3.354408,6.574665,3.44,3.44
35182,1612,4.0,4.486053,5.0073066,4.0,4.06
7792,10556,5.0,3.7211726,3.1680772,3.9099998,3.9099998
37666,2116,4.0,3.1740158,3.746897,4.16,4.16
19992,8530,3.0,2.5234182,3.5839415,3.12,3.12
42790,3328,5.0,4.4799085,4.0650673,5.0,4.45
22465,6961,5.0,3.2866933,2.4941888,4.23,4.23
22013,558,1.0,3.389928,4.5513806,3.295,3.295
16255,8554,2.0,2.2256055,4.05877,3.3,3.3
35647,1029,5.0,4.1188774,6.22644,4.329296,5.0
27231,6423,4.0,4.0,4.0,4.0,4.0
40655,6417,4.0,4.337192,3.988725,4.1665955,3.755
25412,6736,4.0,3.794643,4.5695624,4.4546156,3.503672
11399,3784,4.0,4.2057395,4.9472375,4.02,4.02
41933,7355,4.0,3.9071872,4.7050033,4.188053,3.560194
4708,8764,4.0,4.5356097,7.249636,4.065,4.0
33616,11321,4.0,3.91583,5.11669,4.0,1.5197403
13315,9628,4.0,4.180387,8.532247,3.95,3.95
16690,8635,2.0,2.7328787,0.6666354,2.9650002,2.9650002
886,5363,3.0,3.9713957,5.237546,3.8704,2.4568088
25220,7055,4.0,3.1799064,4.267235,3.8793766,1.0
8047,8931,5.0,4.0742464,6.150251,3.8349771,2.8084013
6156,4249,4.0,3.7319953,5.1427865,3.7800887,4.3890557
22033,11527,5.0,4.1467934,6.922715,3.8600001,3.8600001
9197,9257,2.0,2.9922392,3.7352576,1.0,3.4403281
12413,6206,3.0,3.5092916,5.9131117,3.4952185,3.1643028
17909,5301,2.0,5.4852324,8.743896,4.0,4.0
28025,7083,5.0,4.7163587,8.616076,4.25,4.25
35558,2112,5.0,3.665,3.665,3.665,3.665
6907,9164,5.0,4.270566,5.188749,4.264338,5.0
5947,2117,4.0,3.9114227,5.418469,4.0,4.8854547
10944,5700,5.0,3.6537116,3.7144418,3.6950002,3.6950002
10231,5552,5.0,3.2197826,3.9952626,3.725,3.725
8341,11029,5.0,4.46919,9.943507,4.375,4.375
6641,4629,4.0,4.561197,5.0390944,4.6067696,3.963976
16237,263,5.0,2.7571797,15.919499,3.95,3.95
373,2312,1.0,4.542443,3.8024027,3.395,3.395
7100,2774,4.0,3.1510735,4.4825525,3.375,4.0773983
1789,3218,5.0,4.2440133,4.2371,4.105,4.105
16337,5503,2.0,2.73869,5.7812138,3.375,3.1024888
5309,5289,3.0,3.4404771,3.3838205,3.72,3.72
12662,11505,1.0,3.3708262,5.343782,3.678851,4.4082446
26490,8764,5.0,4.500961,5.0218773,4.034072,4.341362
43182,10017,3.0,4.366938,4.447388,3.77,4.0
12781,365,4.0,2.8334064,10.31837,3.75,3.75
10133,9421,3.0,2.923063,4.5942936,3.565,3.565
5989,5750,5.0,5.0,5.0,5.0,5.0
36052,8049,4.0,4.850455,6.252039,4.375,4.375
23669,10725,4.0,4.25,4.25,4.25,4.25
16825,1921,5.0,4.048722,7.083326,4.0,4.0
38014,8233,5.0,4.252568,2.6952622,4.105,4.105
24560,8502,5.0,4.5359406,7.2863636,4.175,4.175
32548,10320,3.0,3.4298077,6.2681003,4.5,2.1471002
28880,7132,3.0,3.6041923,6.5880923,3.775,3.775
8577,8566,5.0,4.0128317,11.484541,4.75,4.75
32793,9385,5.0,4.1005244,5.057737,3.5078201,3.9900148
30990,8578,5.0,4.2357016,5.7762623,3.9612138,5.0
11070,7639,4.0,3.6369605,5.920864,3.7150002,4.2808027
19158,781,5.0,4.0486,4.81424,3.825,3.825
20885,4520,4.0,3.9231486,4.7594333,4.25,4.25
21032,2656,5.0,3.9319792,5.1686935,3.795,2.0
6868,6879,5.0,4.076042,4.511757,3.8066978,4.193166
5348,7054,5.0,5.0575447,11.111344,4.5,3.4042537
9722,4627,4.0,4.2111783,4.824127,4.195923,4.1599913
36607,7054,4.0,4.454452,10.638485,4.375,5.0
24471,183,5.0,3.3442569,7.355997,3.795,3.795
16421,11000,2.0,3.1958644,2.9682734,3.9450002,3.9450002
2482,4367,2.0,2.5935285,2.1953423,3.45,3.45
19045,8403,3.0,2.6400223,3.7345183,2.835,2.835
15809,763,5.0,3.7052913,6.256608,3.6950002,3.6950002
12067,9299,5.0,3.0402846,4.868008,4.5265293,1.0
42388,7435,4.0,3.300884,6.766892,3.925,1.2513156
6013,8938,3.0,3.3218338,4.3083634,3.3201773,4.5192313
