30710,3365,4.0,3.9508662,6.4694815,4.0,4.0
5778,1541,3.0,2.508109,3.2028131,3.0,3.0
43506,6885,4.0,3.981751,4.5420504,4.0,4.0
28346,9295,5.0,5.159995,5.844431,5.0,5.0
36165,1841,1.0,2.201325,2.9014125,1.0,1.0
15020,5149,4.0,4.0700736,5.3337474,4.0,4.0
20695,511,3.0,3.2078803,5.2778053,3.0,3.0
20853,8691,4.0,3.9642632,5.9004846,4.0,4.0
1082,10427,5.0,4.922677,4.4740763,5.0,5.0
20326,8995,5.0,4.7100635,4.209374,5.0,5.0
3999,4320,1.0,0.98385704,3.3048449,1.0,1.0
23077,5975,4.0,4.1355667,4.857064,4.0,4.0
12727,8242,4.0,3.63171,3.9772594,4.0,4.0
955,10774,4.0,3.8405018,4.091427,4.0,4.0
37405,6350,3.0,2.9808862,4.209261,3.0,3.0
41240,9925,4.0,3.8633683,6.6100187,4.0,4.0
6098,3801,4.0,3.9409037,5.3553767,4.0,4.0
19994,774,4.0,3.9608474,4.773677,4.0,4.0
39169,796,2.0,2.3799691,2.7504554,2.0,2.0
17779,11225,4.0,3.6059713,4.2462463,4.0,4.0
32935,4699,2.0,2.348986,3.6741838,2.0,2.0
42923,5520,1.0,0.97144973,3.3484073,1.0,1.0
468,6879,5.0,4.2105436,4.5828333,5.0,5.0
42720,3907,2.0,2.382152,2.9045024,2.0,2.0
20751,6903,4.0,4.0436583,5.4969335,4.0,4.0
27588,8905,4.0,3.9618192,6.212512,4.0,4.0
41495,2842,3.0,3.211813,4.910882,3.0,3.0
33140,5722,3.0,3.4546604,4.8317537,3.0,3.0
73,8468,4.0,3.514214,4.7694907,4.0,4.0
14839,5279,3.0,2.9645574,7.410762,3.0,3.0
16178,8939,5.0,4.590417,4.9386683,5.0,5.0
9186,653,5.0,4.627244,7.2538705,5.0,5.0
29412,416,4.0,3.9608922,7.2342978,4.0,4.0
38107,9235,2.0,2.5950296,3.0879505,2.0,2.0
11547,7816,5.0,4.7901144,5.313511,5.0,5.0
14418,6234,4.0,4.194851,5.6742325,4.0,4.0
40479,10829,4.0,3.5687041,4.917959,4.0,4.0
24943,9423,3.0,3.417919,3.9698894,3.0,3.0
25503,11303,2.0,2.325553,2.8992338,2.0,2.0
27370,7048,5.0,4.955207,6.569502,5.0,5.0
6498,10400,4.0,3.8572614,4.660158,4.0,4.0
26942,9291,3.0,3.582841,4.910588,3.0,3.0
14131,11527,4.0,4.0055437,6.3889894,4.0,4.0
19696,7909,5.0,5.027285,4.371206,5.0,5.0
27956,8045,1.0,1.7563554,2.520086,1.0,1.0
10407,11156,1.0,2.4037967,3.7759917,1.0,1.0
6233,6005,2.0,2.7895942,3.155257,2.0,2.0
39221,2022,3.0,2.9873695,3.8962018,3.0,3.0
24065,4259,4.0,4.141758,4.296791,4.0,4.0
27494,5510,3.0,3.3057125,4.9541025,3.0,3.0
6837,4655,3.0,3.4381309,5.6448865,3.0,3.0
15755,10198,4.0,4.0722055,4.995653,4.0,4.0
33860,2374,3.0,3.0043778,3.6393356,3.0,3.0
24065,4249,4.0,3.975733,4.4772654,4.0,4.0
18966,6740,1.0,2.2307677,3.2420278,1.0,1.0
31620,11080,5.0,4.3513994,5.5956583,5.0,5.0
38535,697,2.0,2.546502,5.12519,2.0,2.0
