30710,3365,4.0,3.8730474,8.742062,4.0,4.0
5778,1541,3.0,2.1071799,3.3612666,3.0,3.0
43506,6885,4.0,3.76219,5.135033,4.0,4.0
28346,9295,5.0,5.092395,6.7615542,5.0,5.0
36165,1841,1.0,3.5355191,4.3860664,1.0,1.0
15020,5149,4.0,4.3244166,6.778822,4.0,4.0
20695,511,3.0,3.446092,7.477105,3.0,3.0
20853,8691,4.0,3.9324708,7.8996754,4.0,4.0
1082,10427,5.0,4.9018087,3.9964068,5.0,5.0
20326,8995,5.0,4.5709133,3.246686,5.0,5.0
3999,4320,1.0,0.9810465,5.4918313,1.0,1.0
23077,5975,4.0,4.3044014,5.847075,4.0,4.0
12727,8242,4.0,3.3361957,3.70861,4.0,4.0
955,10774,4.0,3.7423055,3.973765,4.0,4.0
37405,6350,3.0,2.3674157,5.8572454,3.0,3.0
41240,9925,4.0,3.0639718,8.961445,4.0,4.0
6098,3801,4.0,3.8730156,6.870107,4.0,4.0
19994,774,4.0,3.8578656,5.4837165,4.0,4.0
39169,796,2.0,3.0031896,3.6386626,2.0,2.0
17779,11225,4.0,3.3278515,4.5917673,4.0,4.0
32935,4699,2.0,3.238632,5.3208623,2.0,2.0
42923,5520,1.0,0.9345822,5.576979,1.0,1.0
468,6879,5.0,2.9465702,4.0803275,5.0,5.0
42720,3907,2.0,3.0078084,3.8347192,2.0,2.0
20751,6903,4.0,4.0921774,7.0818233,4.0,4.0
27588,8905,4.0,3.9207995,8.102783,4.0,4.0
41495,2842,3.0,3.5261457,7.309975,3.0,3.0
33140,5722,3.0,4.001683,6.4826474,3.0,3.0
73,8468,4.0,3.0354016,5.478686,4.0,4.0
14839,5279,3.0,2.922171,11.934555,3.0,3.0
16178,8939,5.0,4.2833314,4.9572225,5.0,5.0
9186,653,5.0,4.1942153,8.9324665,5.0,5.0
29412,416,4.0,3.9235415,10.505748,4.0,4.0
38107,9235,2.0,3.3701415,4.4663897,2.0,2.0
11547,7816,5.0,4.603177,5.661024,5.0,5.0
14418,6234,4.0,4.5397005,7.556639,4.0,4.0
40479,10829,4.0,3.1865158,5.8503604,4.0,4.0
24943,9423,3.0,3.8787367,5.325608,3.0,3.0
25503,11303,2.0,2.7629921,3.9299054,2.0,2.0
27370,7048,5.0,4.900377,8.046652,5.0,5.0
6498,10400,4.0,3.8445325,5.3120003,4.0,4.0
26942,9291,3.0,4.2004814,6.9113517,3.0,3.0
14131,11527,4.0,3.9862304,9.054515,4.0,4.0
19696,7909,5.0,5.0743537,3.7000482,5.0,5.0
27956,8045,1.0,2.1267366,3.7020745,1.0,1.0
10407,11156,1.0,3.8000772,5.9764266,1.0,1.0
6233,6005,2.0,3.7962427,4.4289494,2.0,2.0
39221,2022,3.0,2.910927,4.756262,3.0,3.0
24065,4259,4.0,4.539257,4.8238907,4.0,4.0
27494,5510,3.0,2.708248,6.786221,3.0,3.0
6837,4655,3.0,3.7278006,8.320071,3.0,3.0
15755,10198,4.0,4.213564,5.847455,4.0,4.0
33860,2374,3.0,2.9954417,4.1230426,3.0,3.0
24065,4249,4.0,3.9843752,5.2464495,4.0,4.0
18966,6740,1.0,3.4551644,5.2610598,1.0,1.0
31620,11080,5.0,3.2206063,6.0419784,5.0,5.0
38535,697,2.0,3.0509002,8.287417,2.0,2.0
38713,2923,5.0,3.8072298,4.4543853,5.0,5.0
41343,1329,4.0,3.846916,5.9305367,4.0,4.0
37359,10199,4.0,2.5199897,11.242333,4.0,4.0
352,199,5.0,4.1894913,8.598438,5.0,5.0
5960,8201,5.0,4.5110455,6.3900504,5.0,5.0
6074,7968,2.0,3.2588542,4.512103,2.0,2.0
17803,1955,5.0,4.9357605,10.840301,5.0,5.0
6330,7767,3.0,2.856979,5.7057495,3.0,3.0
21671,1333,4.0,3.1797242,4.366692,4.0,4.0
37115,6094,5.0,5.121093,6.7664413,5.0,5.0
2999,1977,5.0,3.6728776,3.2768788,5.0,5.0
6568,6954,4.0,3.4990506,4.51923,4.0,4.0
3035,3438,4.0,4.3598156,9.438234,4.0,4.0
25503,2560,4.0,2.4827087,3.1283789,4.0,4.0
9776,2965,5.0,4.1757927,6.202771,5.0,5.0
33053,1503,5.0,4.236942,6.857571,5.0,5.0
28490,3512,4.0,3.1032994,4.170576,4.0,4.0
28921,821,4.0,3.180227,4.1789207,4.0,4.0
13840,9553,3.0,2.3235896,3.5953417,3.0,3.0
5761,1214,2.0,1.6613164,3.602877,2.0,2.0
38692,7251,4.0,4.0537767,5.641219,4.0,4.0
39621,7075,4.0,4.2286663,11.560812,4.0,4.0
6817,6446,1.0,3.539706,6.4530015,1.0,1.0
25603,10096,2.0,4.3743315,6.6744804,2.0,2.0
39871,10176,5.0,2.6853404,3.5956988,5.0,5.0
11399,6090,4.0,3.9859047,4.7409716,4.0,4.0
17557,10899,4.0,4.052346,5.972135,4.0,4.0
23728,1966,4.0,4.1516004,5.88665,4.0,4.0
29207,207,5.0,4.5983887,3.4941006,5.0,5.0
14267,11016,4.0,3.3088422,3.924623,4.0,4.0
28296,265,5.0,4.9115834,10.151567,5.0,5.0
41838,837,4.0,4.2904334,8.522762,4.0,4.0
43254,11156,1.0,2.5107381,6.1023507,1.0,1.0
13647,6761,5.0,4.8912606,8.114736,5.0,5.0
17788,7764,5.0,4.8195305,2.7238352,5.0,5.0
19724,8899,2.0,1.1782314,8.248423,2.0,2.0
5242,4510,5.0,3.510095,5.806752,5.0,5.0
18012,1127,4.0,2.116351,3.1500802,4.0,4.0
35362,11454,4.0,4.0667295,7.513358,4.0,4.0
27614,10326,4.0,3.1946306,6.558659,4.0,4.0
11076,1513,4.0,3.8419495,5.7827225,4.0,4.0
38271,2429,3.0,4.1319833,6.0063534,3.0,3.0
22428,2367,5.0,4.9276648,12.837681,5.0,5.0
37470,10194,4.0,3.6874144,6.4610205,4.0,4.0
5757,10546,4.0,3.5949323,2.0859478,4.0,4.0
9614,715,4.0,4.1438828,5.6368647,4.0,4.0
37474,10479,4.0,4.0198016,7.3913245,4.0,4.0
9722,1513,4.0,4.15186,5.0542226,4.0,4.0
28772,9172,5.0,4.2765756,6.124546,5.0,5.0
42693,7310,1.0,2.8717883,5.1258426,1.0,1.0
3702,10923,1.0,3.379528,4.932804,1.0,1.0
23719,1124,5.0,4.467409,2.763338,5.0,5.0
39736,2155,2.0,2.4957547,3.75621,2.0,2.0
37035,2865,4.0,3.65583,4.7390356,4.0,4.0
26195,2440,5.0,4.8614154,8.61775,5.0,5.0
6022,11212,2.0,2.2216995,3.9632986,2.0,2.0
30990,10757,5.0,4.5774875,4.7842803,5.0,5.0
6279,7661,5.0,4.6325765,3.0736191,5.0,5.0
9881,1144,5.0,4.993358,4.2268353,5.0,5.0
11222,5136,3.0,3.5544708,5.406515,3.0,3.0
4964,7618,4.0,3.8723364,3.7428274,4.0,4.0
30005,5016,3.0,2.9040186,5.641742,3.0,3.0
12904,10492,2.0,2.1893733,3.7434256,2.0,2.0
248,9328,5.0,4.832658,4.3794084,5.0,5.0
40770,5144,1.0,3.5499945,4.1892567,1.0,1.0
39642,1449,5.0,4.9016714,12.287083,5.0,5.0
9013,832,3.0,3.5551298,8.787315,3.0,3.0
40739,10141,2.0,2.3855953,3.8054457,2.0,2.0
2967,5805,5.0,4.3967752,5.2346096,5.0,5.0
34769,10119,3.0,3.6079075,4.414764,3.0,3.0
25511,6855,4.0,3.1035383,4.1466236,4.0,4.0
35994,8812,5.0,3.9739366,4.6578474,5.0,5.0
12504,5048,4.0,4.0808463,5.2947903,4.0,4.0
6858,6133,5.0,4.6171923,5.4181485,5.0,5.0
10995,660,5.0,3.7116106,8.411193,5.0,5.0
19635,6931,5.0,4.893347,9.399844,5.0,5.0
39987,1341,3.0,2.855379,4.1583223,3.0,3.0
246,4664,2.0,2.168413,4.6142273,2.0,2.0
17438,883,4.0,4.342389,5.555197,4.0,4.0
6500,9793,4.0,3.863156,3.3120246,4.0,4.0
31814,8893,4.0,2.4983268,4.4367204,4.0,4.0
41048,7281,4.0,4.5891495,7.2603602,4.0,4.0
37371,715,5.0,4.0117836,6.38439,5.0,5.0
26631,1730,4.0,3.2256362,4.644632,4.0,4.0
7744,1868,5.0,3.8857667,4.7430043,5.0,5.0
33882,7399,3.0,3.0589006,2.4100964,3.0,3.0
3996,4439,5.0,4.0719347,5.293531,5.0,5.0
32644,7704,5.0,4.6483874,7.5168695,5.0,5.0
303,10374,4.0,3.7545927,5.51693,4.0,4.0
1892,4052,3.0,3.523855,4.8986,3.0,3.0
16940,2843,5.0,4.912805,13.3092575,5.0,5.0
18132,10115,1.0,0.96040237,7.634418,1.0,1.0
30954,2322,5.0,4.8911753,10.014118,5.0,5.0
42094,811,5.0,4.918174,4.624449,5.0,5.0
31262,1503,4.0,3.8194962,4.913942,4.0,4.0
1557,9181,4.0,3.7135437,5.5537066,4.0,4.0
25512,2899,5.0,4.9208293,10.467247,5.0,5.0
15291,2314,1.0,0.96967673,8.737454,1.0,1.0
32077,9534,4.0,3.1884797,5.2265644,4.0,4.0
35460,653,2.0,3.2968926,11.490036,2.0,2.0
3996,6331,2.0,3.7521029,4.333807,2.0,2.0
30236,3270,5.0,5.155753,7.392152,5.0,5.0
34534,6066,4.0,3.2978349,5.2238455,4.0,4.0
32234,6966,5.0,3.28525,3.8013623,5.0,5.0
30495,1612,4.0,3.9408293,7.418339,4.0,4.0
23911,1333,2.0,2.879722,6.6905046,2.0,2.0
37350,1105,5.0,4.8280454,7.9268537,5.0,5.0
20670,687,3.0,3.7869556,7.6754055,3.0,3.0
32126,5278,5.0,5.374056,6.496844,5.0,5.0
25978,9003,4.0,3.6144462,4.298877,4.0,4.0
41725,478,1.0,0.9416123,9.484264,1.0,1.0
39695,455,2.0,1.8585787,4.180759,2.0,2.0
4192,7054,5.0,4.4180565,8.992209,5.0,5.0
33059,9978,3.0,2.6912332,3.028594,3.0,3.0
31849,4094,5.0,4.40716,3.716918,5.0,5.0
4332,263,2.0,3.7391503,5.7140183,2.0,2.0
24539,10957,4.0,3.3606956,4.0793247,4.0,4.0
10567,9719,5.0,4.8645186,4.292126,5.0,5.0
7292,10499,5.0,4.2021947,3.437767,5.0,5.0
37035,7000,1.0,2.054385,2.96836,1.0,1.0
16346,10227,4.0,4.032259,4.863648,4.0,4.0
33709,8512,4.0,3.5822775,6.807805,4.0,4.0
20067,663,5.0,3.3315845,5.5304117,5.0,5.0
22343,2351,5.0,4.8821692,7.0502057,5.0,5.0
19336,809,1.0,4.152795,5.2758303,1.0,1.0
38293,8173,5.0,4.9029703,5.374458,5.0,5.0
33731,8284,5.0,3.5252943,10.583538,5.0,5.0
23227,8985,3.0,3.338031,5.49838,3.0,3.0
42639,9449,4.0,4.327083,6.272423,4.0,4.0
40835,1710,4.0,4.0165353,5.6750083,4.0,4.0
6712,9123,5.0,4.7924643,7.320521,5.0,5.0
24827,3850,4.0,3.8825338,6.2003593,4.0,4.0
39703,9680,5.0,5.1642323,8.406459,5.0,5.0
8240,10729,4.0,3.7057197,4.9231133,4.0,4.0
11568,9048,5.0,4.8898106,4.986987,5.0,5.0
28195,6932,3.0,3.356493,4.576824,3.0,3.0
12777,6983,4.0,3.9889078,4.706152,4.0,4.0
42501,7594,5.0,4.3279834,3.351183,5.0,5.0
